scopus_id,topic_id,topic_words,region,period,country,coverDate
2-s2.0-85193239529,24,"fake, news, fake news, social, social medium, twitter, medium, bot, tweet, user",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85193206558,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85193205857,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85193205529,5,"speech, hearing, language, voice, recognition, sound, child, acoustic, feature, sign language",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85193205508,1,"drug, protein, molecular, compound, inf, molecule, structure, property, chemical, binding",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85192936727,6,"sport, player, game, football, team, performance, training, match, physical, injury",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192935550,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85192920864,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192920307,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85192913786,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192910137,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85192907947,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192876641,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192866532,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192842158,39,"drug, solvent, inf, sup, formulation, pharmaceutical, regression, temperature, inf inf, sup sup",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192810385,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192798866,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85192795659,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192786370,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85192784198,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192776807,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192775565,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192773713,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192771392,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192767443,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192752427,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192748143,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192745608,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192738509,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85192729800,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192718920,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192712408,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192707023,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192690249,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85192688755,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85192636534,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85192577399,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192525581,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192445437,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192293574,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192288049,5,"speech, hearing, language, voice, recognition, sound, child, acoustic, feature, sign language",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192207262,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192200180,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192120951,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85192061772,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85192026765,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Other / Unclassified,post_chatgpt,Unknown,Unknown
2-s2.0-85192011339,-1,,Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85191995042,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85191993439,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85191983632,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Other / Unclassified,post_chatgpt,Unknown,Unknown
2-s2.0-85191943895,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Other / Unclassified,post_chatgpt,Unknown,Unknown
2-s2.0-85191616757,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85191238823,-1,,Other / Unclassified,post_chatgpt,Unknown,Unknown
2-s2.0-85191104455,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85191021897,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85190987990,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85190891329,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85190834971,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85190794008,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85190746240,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85190730143,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85190716517,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85190708225,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85190674319,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85190543021,4,"sentiment, emotion, facial, review, tweet, opinion, text, machine, expression, learning",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85190473235,-1,,Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85190468691,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85190404823,43,"network, sensor, edge, iot, node, wireless, wireless sensor, computing, device, latency",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85190367960,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Latin America,post_chatgpt,Unknown,Unknown
2-s2.0-85190345714,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85190282246,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85190260865,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85190151481,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85190120240,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85190070128,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85189978521,13,"heritage, cultural, cultural heritage, archaeological, ancient, site, archaeology, bone, preservation, image",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85189961587,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85189950158,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",North America,post_chatgpt,Unknown,Unknown
2-s2.0-85189946834,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85189929557,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85189928866,-1,,Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85189757010,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85189550838,-1,,Africa & Middle East,post_chatgpt,Unknown,Unknown
2-s2.0-85189546506,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85189504124,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85189443371,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85189430041,-1,,North America,post_chatgpt,Unknown,Unknown
2-s2.0-85189205172,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Europe,post_chatgpt,Unknown,Unknown
2-s2.0-85189089643,11,"price, housing, estate, real estate, valuation, real, property, market, house, appraisal",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85188997271,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85188682446,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
2-s2.0-85188649565,0,"learning, machine, machine learning, student, artificial, intelligence, artificial intelligence, performance, prediction, algorithm",Asia-Pacific,post_chatgpt,Unknown,Unknown
