scopus_id,topic_id_finetuned,topic_label_finetuned,governance_score,region,period,cover_date,country
2-s2.0-85190293061,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2024-04-01,Romania
2-s2.0-85189510825,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-04-01,South Korea
2-s2.0-85188908959,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2024-04-01,United States
2-s2.0-85184073814,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-04-01,India
2-s2.0-85184065218,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2024-04-01,United States
2-s2.0-85183979666,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2024-04-01,Spain
2-s2.0-85182950659,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2024-04-01,Germany
2-s2.0-85182941255,35,Gender Bias & AI Representation,0.9,Europe,post_chatgpt,2024-04-01,France
2-s2.0-85181926504,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2024-04-01,United Kingdom
2-s2.0-85181895337,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2024-04-01,South Korea
2-s2.0-85180292217,114,Generative AI & Creative Ethics,0.65,North America,post_chatgpt,2024-04-01,United States
2-s2.0-85177866372,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-04-01,Italy
2-s2.0-85175873837,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2024-04-01,Netherlands
2-s2.0-85132970186,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-04-01,Australia
2-s2.0-85132701805,124,AI Research Landscape (Bibliometrics),0.5,Latin America,post_chatgpt,2024-04-01,Brazil
2-s2.0-85132699622,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2024-04-01,Netherlands
2-s2.0-85130045399,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-04-01,China
2-s2.0-85219622852,103,"AI Law, Ethics & Human Rights",0.95,Latin America,post_chatgpt,2024-03-30,Brazil
2-s2.0-85195027230,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-03-28,Austria
2-s2.0-85189636976,31,Algorithmic Fairness & Bias,1.0,Asia-Pacific,post_chatgpt,2024-03-22,Hong Kong
2-s2.0-85189909172,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-03-21,Hungary
2-s2.0-85188880853,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2024-03-21,United States
2-s2.0-85179581754,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2024-03-21,United States
2-s2.0-85188821133,177,Explainable AI & Transparency,0.8,Europe,post_chatgpt,2024-03-18,Spain
2-s2.0-85187808404,129,AI in Public Administration & Governance,0.9,North America,post_chatgpt,2024-03-12,United States
2-s2.0-85187795431,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2024-03-12,Netherlands
2-s2.0-85187776205,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2024-03-12,Spain
2-s2.0-85198463752,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2024-03-06,Ukraine
2-s2.0-85196661770,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2024-03-01,Spain
2-s2.0-85195873717,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2024-03-01,Australia
2-s2.0-85191345805,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2024-03-01,United States
2-s2.0-85189337107,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2024-03-01,Unknown
2-s2.0-85189247808,15,Predictive Policing & Criminal Justice AI,0.8,Europe,post_chatgpt,2024-03-01,United Kingdom
2-s2.0-85188962515,17,AI Ethics from Islamic/Religious Perspective,0.5,Europe,post_chatgpt,2024-03-01,Greece
2-s2.0-85188959482,168,Digital Transformation & AI Adoption,0.55,Asia-Pacific,post_chatgpt,2024-03-01,China
2-s2.0-85188957000,17,AI Ethics from Islamic/Religious Perspective,0.5,Europe,post_chatgpt,2024-03-01,Poland
2-s2.0-85188931454,17,AI Ethics from Islamic/Religious Perspective,0.5,North America,post_chatgpt,2024-03-01,United States
2-s2.0-85188882676,8,"AI, Journalism & Media",0.7,Latin America,post_chatgpt,2024-03-01,Brazil
2-s2.0-85188882553,17,AI Ethics from Islamic/Religious Perspective,0.5,Europe,post_chatgpt,2024-03-01,Poland
2-s2.0-85188710299,114,Generative AI & Creative Ethics,0.65,Africa & Middle East,post_chatgpt,2024-03-01,UAE
2-s2.0-85187332230,181,AI Patent Law & Intellectual Property,0.55,Other / Unclassified,post_chatgpt,2024-03-01,Unknown
2-s2.0-85187162368,114,Generative AI & Creative Ethics,0.65,North America,post_chatgpt,2024-03-01,United States
2-s2.0-85186250941,151,AI Governance during COVID-19,0.6,Asia-Pacific,post_chatgpt,2024-03-01,Australia
2-s2.0-85186221494,168,Digital Transformation & AI Adoption,0.55,North America,post_chatgpt,2024-03-01,United States
2-s2.0-85185701426,2,AI Cybersecurity & IoT Threats,0.9,Other / Unclassified,post_chatgpt,2024-03-01,Mauritania
2-s2.0-85185690876,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2024-03-01,United States
2-s2.0-85185094894,148,Smart City & Urban AI Governance,0.7,Europe,post_chatgpt,2024-03-01,Ireland
2-s2.0-85184515908,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-03-01,China
2-s2.0-85184391645,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-03-01,United Kingdom
2-s2.0-85183702137,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-03-01,Serbia
2-s2.0-85182627630,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-03-01,Spain
2-s2.0-85182145563,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-03-01,Denmark
2-s2.0-85181122623,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2024-03-01,Czechia
2-s2.0-85179884826,15,Predictive Policing & Criminal Justice AI,0.8,North America,post_chatgpt,2024-03-01,United States
2-s2.0-85178372840,124,AI Research Landscape (Bibliometrics),0.5,Latin America,post_chatgpt,2024-03-01,Peru
2-s2.0-85175732682,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-03-01,India
2-s2.0-85163614903,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-03-01,India
2-s2.0-85163106656,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-03-01,India
2-s2.0-85152376100,15,Predictive Policing & Criminal Justice AI,0.8,Europe,post_chatgpt,2024-03-01,Germany
2-s2.0-85143607040,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-03-01,Czechia
2-s2.0-105021488902,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2024-03-01,Spain
2-s2.0-85184246435,24,"AI, Fake News & Disinformation",0.8,Asia-Pacific,post_chatgpt,2024-02-15,India
2-s2.0-85183952582,8,"AI, Journalism & Media",0.7,Asia-Pacific,post_chatgpt,2024-02-15,China
2-s2.0-85183607811,24,"AI, Fake News & Disinformation",0.8,Asia-Pacific,post_chatgpt,2024-02-15,Thailand
2-s2.0-85139257686,124,AI Research Landscape (Bibliometrics),0.5,Asia-Pacific,post_chatgpt,2024-02-14,India
2-s2.0-85191543139,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2024-02-01,Ukraine
2-s2.0-85187251659,103,"AI Law, Ethics & Human Rights",0.95,Latin America,post_chatgpt,2024-02-01,Brazil
2-s2.0-85186014956,183,UAV & Drone Governance,0.6,Europe,post_chatgpt,2024-02-01,United Kingdom
2-s2.0-85185938377,17,AI Ethics from Islamic/Religious Perspective,0.5,Latin America,post_chatgpt,2024-02-01,Venezuela
2-s2.0-85184939710,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-02-01,United Kingdom
2-s2.0-85184736417,177,Explainable AI & Transparency,0.8,Europe,post_chatgpt,2024-02-01,Switzerland
2-s2.0-85184476362,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-02-01,United Kingdom
2-s2.0-85184465513,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2024-02-01,Turkey
2-s2.0-85181826042,15,Predictive Policing & Criminal Justice AI,0.8,Asia-Pacific,post_chatgpt,2024-02-01,China
2-s2.0-85178935176,114,Generative AI & Creative Ethics,0.65,North America,post_chatgpt,2024-02-01,United States
2-s2.0-85178478898,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-02-01,India
2-s2.0-85171286942,114,Generative AI & Creative Ethics,0.65,North America,post_chatgpt,2024-02-01,United States
2-s2.0-85170381118,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2024-02-01,Unknown
2-s2.0-85165025779,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2024-02-01,Italy
2-s2.0-85161290567,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-02-01,France
2-s2.0-85147381098,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2024-02-01,Poland
2-s2.0-85133615033,15,Predictive Policing & Criminal Justice AI,0.8,Asia-Pacific,post_chatgpt,2024-02-01,India
2-s2.0-85132726087,15,Predictive Policing & Criminal Justice AI,0.8,Europe,post_chatgpt,2024-02-01,Luxembourg
2-s2.0-85126814151,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2024-02-01,Saudi Arabia
2-s2.0-85125044347,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-02-01,Sweden
2-s2.0-85183386106,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2024-01-15,Spain
2-s2.0-85180569939,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-01-15,Pakistan
2-s2.0-85182895591,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-01-12,India
2-s2.0-105022299811,151,AI Governance during COVID-19,0.6,Europe,post_chatgpt,2024-01-06,Turkey
2-s2.0-85212486718,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2024-01-05,South Africa
2-s2.0-105005441577,42,AI Accessibility & Disability Inclusion,0.5,Africa & Middle East,post_chatgpt,2024-01-04,Saudi Arabia
2-s2.0-85193734200,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2024-01-02,Spain
2-s2.0-86000655648,103,"AI Law, Ethics & Human Rights",0.95,Latin America,post_chatgpt,2024-01-01,Colombia
2-s2.0-86000312939,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Russia
2-s2.0-85218765512,148,Smart City & Urban AI Governance,0.7,Other / Unclassified,post_chatgpt,2024-01-01,Moldova
2-s2.0-85217945112,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2024-01-01,Portugal
2-s2.0-85217548739,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Slovenia
2-s2.0-85217508271,151,AI Governance during COVID-19,0.6,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-85217416194,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-85216878886,17,AI Ethics from Islamic/Religious Perspective,0.5,Europe,post_chatgpt,2024-01-01,Turkey
2-s2.0-85216837490,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2024-01-01,Romania
2-s2.0-85216834466,148,Smart City & Urban AI Governance,0.7,Europe,post_chatgpt,2024-01-01,Romania
2-s2.0-85216833694,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,France
2-s2.0-85216381097,148,Smart City & Urban AI Governance,0.7,Asia-Pacific,post_chatgpt,2024-01-01,Australia
2-s2.0-85216341649,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2024-01-01,Unknown
2-s2.0-85216102689,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2024-01-01,Iraq
2-s2.0-85215834715,114,Generative AI & Creative Ethics,0.65,Other / Unclassified,post_chatgpt,2024-01-01,Unknown
2-s2.0-85215825954,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2024-01-01,Malaysia
2-s2.0-85215593682,2,AI Cybersecurity & IoT Threats,0.9,Europe,post_chatgpt,2024-01-01,Ukraine
2-s2.0-85215527112,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Hungary
2-s2.0-85215396719,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2024-01-01,Australia
2-s2.0-85215373765,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2024-01-01,Ukraine
2-s2.0-85214979543,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2024-01-01,Spain
2-s2.0-85214833087,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2024-01-01,Poland
2-s2.0-85214812201,17,AI Ethics from Islamic/Religious Perspective,0.5,Other / Unclassified,post_chatgpt,2024-01-01,Unknown
2-s2.0-85214707560,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Hungary
2-s2.0-85214128334,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2024-01-01,Spain
2-s2.0-85213978871,124,AI Research Landscape (Bibliometrics),0.5,Europe,post_chatgpt,2024-01-01,Portugal
2-s2.0-85213721390,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2024-01-01,Ukraine
2-s2.0-85213700402,35,Gender Bias & AI Representation,0.9,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85213472781,124,AI Research Landscape (Bibliometrics),0.5,Europe,post_chatgpt,2024-01-01,Germany
2-s2.0-85213011621,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-85212976813,2,AI Cybersecurity & IoT Threats,0.9,Africa & Middle East,post_chatgpt,2024-01-01,Lebanon
2-s2.0-85212700699,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-01-01,Malaysia
2-s2.0-85212186112,34,Autonomous Weapons & Military AI,0.9,Europe,post_chatgpt,2024-01-01,Portugal
2-s2.0-85211993972,35,Gender Bias & AI Representation,0.9,Europe,post_chatgpt,2024-01-01,Italy
2-s2.0-85211973172,35,Gender Bias & AI Representation,0.9,Europe,post_chatgpt,2024-01-01,Italy
2-s2.0-85211895111,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-85211727240,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-85211629534,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2024-01-01,Azerbaijan
2-s2.0-85211482759,124,AI Research Landscape (Bibliometrics),0.5,Latin America,post_chatgpt,2024-01-01,Brazil
2-s2.0-85211337516,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2024-01-01,Romania
2-s2.0-85211156643,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2024-01-01,Norway
2-s2.0-85211119362,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Ukraine
2-s2.0-85211110316,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85211058657,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Germany
2-s2.0-85211009822,15,Predictive Policing & Criminal Justice AI,0.8,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-85210927287,148,Smart City & Urban AI Governance,0.7,Europe,post_chatgpt,2024-01-01,United Kingdom
2-s2.0-85210580818,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-85210418367,129,AI in Public Administration & Governance,0.9,Europe,post_chatgpt,2024-01-01,Netherlands
2-s2.0-85210312494,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-85210006150,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-01-01,Malaysia
2-s2.0-85209920559,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-85209913082,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Spain
2-s2.0-85209872181,42,AI Accessibility & Disability Inclusion,0.5,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-85209751027,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2024-01-01,Canada
2-s2.0-85209716071,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Poland
2-s2.0-85209652053,168,Digital Transformation & AI Adoption,0.55,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85209470283,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2024-01-01,Canada
2-s2.0-85209394561,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Italy
2-s2.0-85209350538,42,AI Accessibility & Disability Inclusion,0.5,Asia-Pacific,post_chatgpt,2024-01-01,Malaysia
2-s2.0-85209249162,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Switzerland
2-s2.0-85209142395,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Romania
2-s2.0-85208935738,124,AI Research Landscape (Bibliometrics),0.5,Latin America,post_chatgpt,2024-01-01,Peru
2-s2.0-85208202560,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2024-01-01,Turkey
2-s2.0-85208113684,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-85208092086,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85207928388,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2024-01-01,Jordan
2-s2.0-85207562368,124,AI Research Landscape (Bibliometrics),0.5,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-85207451636,17,AI Ethics from Islamic/Religious Perspective,0.5,Africa & Middle East,post_chatgpt,2024-01-01,South Africa
2-s2.0-85207366203,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2024-01-01,Spain
2-s2.0-85207334308,103,"AI Law, Ethics & Human Rights",0.95,Africa & Middle East,post_chatgpt,2024-01-01,Iraq
2-s2.0-85207306616,21,Trust & Trustworthiness in AI,0.8,Asia-Pacific,post_chatgpt,2024-01-01,Australia
2-s2.0-85207265573,135,EU AI Regulation & Regulatory Frameworks,1.0,Europe,post_chatgpt,2024-01-01,Italy
2-s2.0-85207245557,135,EU AI Regulation & Regulatory Frameworks,1.0,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85207242352,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85207156239,34,Autonomous Weapons & Military AI,0.9,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-85207031702,183,UAV & Drone Governance,0.6,Asia-Pacific,post_chatgpt,2024-01-01,Malaysia
2-s2.0-85207031322,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-01-01,Indonesia
2-s2.0-85206842291,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Hungary
2-s2.0-85206800894,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-85206510337,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Lithuania
2-s2.0-85206391229,124,AI Research Landscape (Bibliometrics),0.5,Latin America,post_chatgpt,2024-01-01,Brazil
2-s2.0-85206247800,34,Autonomous Weapons & Military AI,0.9,Africa & Middle East,post_chatgpt,2024-01-01,Nigeria
2-s2.0-85206102877,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-01-01,China
2-s2.0-85206102539,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85205756733,2,AI Cybersecurity & IoT Threats,0.9,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85205712296,8,"AI, Journalism & Media",0.7,Europe,post_chatgpt,2024-01-01,Germany
2-s2.0-85205708010,21,Trust & Trustworthiness in AI,0.8,Europe,post_chatgpt,2024-01-01,Romania
2-s2.0-85205675912,34,Autonomous Weapons & Military AI,0.9,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-85205236306,17,AI Ethics from Islamic/Religious Perspective,0.5,Europe,post_chatgpt,2024-01-01,Finland
2-s2.0-85205222682,24,"AI, Fake News & Disinformation",0.8,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
2-s2.0-85205135772,124,AI Research Landscape (Bibliometrics),0.5,Africa & Middle East,post_chatgpt,2024-01-01,UAE
2-s2.0-85204993899,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Hungary
2-s2.0-85204922621,34,Autonomous Weapons & Military AI,0.9,Africa & Middle East,post_chatgpt,2024-01-01,Iraq
2-s2.0-85204709286,103,"AI Law, Ethics & Human Rights",0.95,Asia-Pacific,post_chatgpt,2024-01-01,Vietnam
2-s2.0-85204488801,114,Generative AI & Creative Ethics,0.65,Asia-Pacific,post_chatgpt,2024-01-01,Thailand
2-s2.0-85204488728,129,AI in Public Administration & Governance,0.9,Africa & Middle East,post_chatgpt,2024-01-01,South Africa
2-s2.0-85204440685,103,"AI Law, Ethics & Human Rights",0.95,Other / Unclassified,post_chatgpt,2024-01-01,Unknown
2-s2.0-85204230608,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2024-01-01,Poland
2-s2.0-85204080884,8,"AI, Journalism & Media",0.7,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85203531270,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2024-01-01,India
2-s2.0-85203380500,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2024-01-01,Norway
2-s2.0-85203353957,42,AI Accessibility & Disability Inclusion,0.5,Latin America,post_chatgpt,2024-01-01,Mexico
2-s2.0-85203274673,21,Trust & Trustworthiness in AI,0.8,North America,post_chatgpt,2024-01-01,United States
2-s2.0-85203011370,42,AI Accessibility & Disability Inclusion,0.5,Africa & Middle East,post_chatgpt,2024-01-01,Saudi Arabia
