scopus_id,topic_id_finetuned,topic_label_finetuned,governance_score,region,period,cover_date,country
2-s2.0-85213070503,106,"Topic0_Sub_106: green, environmental, energy, esg, sustainable, sustainabili",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85213055093,15,Predictive Policing & Criminal Justice AI,0.8,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85213050903,160,"Topic0_Sub_160: thermal, comfort, thermal comfort, temperature, skin tempera",0.1,Asia-Pacific,post_chatgpt,2025-02-01,South Korea
2-s2.0-85213018206,106,"Topic0_Sub_106: green, environmental, energy, esg, sustainable, sustainabili",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85213011127,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85212972619,-1,,,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85212956251,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Europe,post_chatgpt,2025-02-01,Germany
2-s2.0-85212949592,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-85212946427,-1,,,Europe,post_chatgpt,2025-02-01,France
2-s2.0-85212915409,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Pakistan
2-s2.0-85212859495,115,"Topic0_Sub_115: software, machine learning, learning, machine, feature, algo",0.1,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-85212796769,-1,,,Africa & Middle East,post_chatgpt,2025-02-01,Iran
2-s2.0-85212757257,114,Generative AI & Creative Ethics,0.65,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-85212756473,-1,,,Europe,post_chatgpt,2025-02-01,Finland
2-s2.0-85212711869,-1,,,Europe,post_chatgpt,2025-02-01,Germany
2-s2.0-85212704849,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85212702732,-1,,,Europe,post_chatgpt,2025-02-01,Austria
2-s2.0-85212677469,-1,,,Africa & Middle East,post_chatgpt,2025-02-01,Qatar
2-s2.0-85212620797,106,"Topic0_Sub_106: green, environmental, energy, esg, sustainable, sustainabili",0.1,North America,post_chatgpt,2025-02-01,Canada
2-s2.0-85212588993,124,AI Research Landscape (Bibliometrics),0.5,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85212588055,127,"Topic0_Sub_127: urban, lst, heat, uhi, temperature, urban heat, land, therma",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Australia
2-s2.0-85212587987,131,"Topic0_Sub_131: urban, street, city, space, vitality, land, spatial, neighbo",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Australia
2-s2.0-85212577559,122,"Topic0_Sub_122: customer, churn, marketing, consumer, product, commerce, pur",0.1,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-85212488325,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85212443853,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,Hong Kong
2-s2.0-85212440892,128,"Topic0_Sub_128: supply chain, chain, supply, demand, inventory, forecasting,",0.1,Europe,post_chatgpt,2025-02-01,Italy
2-s2.0-85212408805,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,Japan
2-s2.0-85212394251,127,"Topic0_Sub_127: urban, lst, heat, uhi, temperature, urban heat, land, therma",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85212278652,-1,,,Latin America,post_chatgpt,2025-02-01,Brazil
2-s2.0-85212251385,159,"Topic0_Sub_159: mineral, rock, lithological, exploration, basalt, geological",0.1,Africa & Middle East,post_chatgpt,2025-02-01,Iran
2-s2.0-85212218062,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Asia-Pacific,post_chatgpt,2025-02-01,South Korea
2-s2.0-85212198119,-1,,,Europe,post_chatgpt,2025-02-01,Germany
2-s2.0-85212143365,-1,,,North America,post_chatgpt,2025-02-01,Canada
2-s2.0-85211988141,-1,,,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-85211944012,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85211918815,104,"Topic0_Sub_104: stock, market, financial, return, credit, price, fraud, port",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85211738282,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85211721443,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,Japan
2-s2.0-85211720072,115,"Topic0_Sub_115: software, machine learning, learning, machine, feature, algo",0.1,North America,post_chatgpt,2025-02-01,Canada
2-s2.0-85211250985,-1,,,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85211244103,-1,,,Africa & Middle East,post_chatgpt,2025-02-01,Jordan
2-s2.0-85211221611,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-85211168710,112,"Topic0_Sub_112: energy, power, solar, building, consumption, electricity, gr",0.1,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-85211167769,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,Indonesia
2-s2.0-85211164109,-1,,,Latin America,post_chatgpt,2025-02-01,Mexico
2-s2.0-85211161291,101,"Topic0_Sub_101: patient, disease, covid, clinical, risk, mortality, heart, d",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Bangladesh
2-s2.0-85211155209,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Africa & Middle East,post_chatgpt,2025-02-01,Oman
2-s2.0-85211145864,2,AI Cybersecurity & IoT Threats,0.9,Asia-Pacific,post_chatgpt,2025-02-01,Indonesia
2-s2.0-85211145144,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Philippines
2-s2.0-85211139894,106,"Topic0_Sub_106: green, environmental, energy, esg, sustainable, sustainabili",0.1,Latin America,post_chatgpt,2025-02-01,Peru
2-s2.0-85211124190,-1,,,Europe,post_chatgpt,2025-02-01,Austria
2-s2.0-85211122604,-1,,,Africa & Middle East,post_chatgpt,2025-02-01,Lebanon
2-s2.0-85211107908,171,"Topic0_Sub_171: schizophrenia, patient, cognitive, functional, bagging ensem",0.1,Europe,post_chatgpt,2025-02-01,Sweden
2-s2.0-85211106857,115,"Topic0_Sub_115: software, machine learning, learning, machine, feature, algo",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Bangladesh
2-s2.0-85211104985,-1,,,Africa & Middle East,post_chatgpt,2025-02-01,Morocco
2-s2.0-85211102992,122,"Topic0_Sub_122: customer, churn, marketing, consumer, product, commerce, pur",0.1,Africa & Middle East,post_chatgpt,2025-02-01,Morocco
2-s2.0-85211102682,12,Computer Vision & Face Recognition,0.3,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-85211087314,12,Computer Vision & Face Recognition,0.3,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-85211042229,107,"Topic0_Sub_107: water, flood, water quality, groundwater, sup, river, qualit",0.1,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-85210940351,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Australia
2-s2.0-85210938442,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Japan
2-s2.0-85210859698,-1,,,Europe,post_chatgpt,2025-02-01,Switzerland
2-s2.0-85210765086,-1,,,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85210639980,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85210534621,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Europe,post_chatgpt,2025-02-01,France
2-s2.0-85210475170,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-85210444041,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Malaysia
2-s2.0-85210434765,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Latin America,post_chatgpt,2025-02-01,Peru
2-s2.0-85210406787,106,"Topic0_Sub_106: green, environmental, energy, esg, sustainable, sustainabili",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85210397020,-1,,,Europe,post_chatgpt,2025-02-01,Spain
2-s2.0-85210396913,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85210393625,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-85210308414,111,"Topic0_Sub_111: traffic, crash, road, vehicle, accident, travel, transportat",0.1,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85210041042,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85210015634,122,"Topic0_Sub_122: customer, churn, marketing, consumer, product, commerce, pur",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85209920829,110,"Topic0_Sub_110: marketing, consumer, customer, financial, service, banking, ",0.1,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-85209728736,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85209720760,-1,,,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85209592313,-1,,,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85209357944,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85208994020,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85208952636,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85208556408,-1,,,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85207703192,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85207691440,-1,,,North America,post_chatgpt,2025-02-01,Canada
2-s2.0-85206997020,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85206311630,113,"Topic0_Sub_113: cancer, breast, breast cancer, tumor, patient, gene, surviva",0.1,North America,post_chatgpt,2025-02-01,Canada
2-s2.0-85205992313,-1,,,Europe,post_chatgpt,2025-02-01,Germany
2-s2.0-85205853462,-1,,,Europe,post_chatgpt,2025-02-01,Norway
2-s2.0-85205676280,-1,,,Europe,post_chatgpt,2025-02-01,Switzerland
2-s2.0-85205524114,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,South Korea
2-s2.0-85205422951,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-85205313960,40,AI in Dental Education,0.0,Asia-Pacific,post_chatgpt,2025-02-01,Australia
2-s2.0-85203994787,-1,,,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85203973737,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2025-02-01,Turkey
2-s2.0-85202820075,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,Europe,post_chatgpt,2025-02-01,Romania
2-s2.0-85202800893,22,AI for Poverty & Development (Global South),0.4,Europe,post_chatgpt,2025-02-01,Portugal
2-s2.0-85202719894,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85202149909,106,"Topic0_Sub_106: green, environmental, energy, esg, sustainable, sustainabili",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85201942184,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-85201313471,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85201268755,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-85200837495,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Malaysia
2-s2.0-85200787295,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2025-02-01,Turkey
2-s2.0-85200728585,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85200360351,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Africa & Middle East,post_chatgpt,2025-02-01,Saudi Arabia
2-s2.0-85199991614,24,"AI, Fake News & Disinformation",0.8,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85199673518,3,AI in Tourism & Hospitality,0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85199509858,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2025-02-01,Spain
2-s2.0-85199495929,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85199401244,-1,,,Other / Unclassified,post_chatgpt,2025-02-01,Syria
2-s2.0-85199012070,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-85198057008,-1,,,Latin America,post_chatgpt,2025-02-01,Brazil
2-s2.0-85197507553,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85196846729,13,AI in Cultural Heritage,0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85196705407,-1,,,North America,post_chatgpt,2025-02-01,Canada
2-s2.0-85195522113,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85195376159,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85194376895,118,"Topic0_Sub_118: concrete, strength, compressive, compressive strength, cemen",0.1,Africa & Middle East,post_chatgpt,2025-02-01,Iran
2-s2.0-85192834576,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Malaysia
2-s2.0-85191448953,-1,,,Europe,post_chatgpt,2025-02-01,Italy
2-s2.0-85190437702,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85189643036,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,New Zealand
2-s2.0-85186681910,1,Drug Discovery & Molecular AI,0.0,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85186407343,124,AI Research Landscape (Bibliometrics),0.5,Europe,post_chatgpt,2025-02-01,Netherlands
2-s2.0-85185665699,3,AI in Tourism & Hospitality,0.1,Asia-Pacific,post_chatgpt,2025-02-01,South Korea
2-s2.0-85182233544,106,"Topic0_Sub_106: green, environmental, energy, esg, sustainable, sustainabili",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Australia
2-s2.0-85177565559,-1,,,Africa & Middle East,post_chatgpt,2025-02-01,Cameroon
2-s2.0-85165170941,-1,,,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85164504281,104,"Topic0_Sub_104: stock, market, financial, return, credit, price, fraud, port",0.1,Europe,post_chatgpt,2025-02-01,France
2-s2.0-85162883919,104,"Topic0_Sub_104: stock, market, financial, return, credit, price, fraud, port",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85157997443,13,AI in Cultural Heritage,0.1,North America,post_chatgpt,2025-02-01,United States
2-s2.0-85153349857,133,"Topic0_Sub_133: emission, carbon, carbon emission, inf, inf emission, inf in",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-85140896690,19,AI in Finance & Investment,0.2,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-85137043369,-1,,,Africa & Middle East,post_chatgpt,2025-02-01,UAE
2-s2.0-85132875670,133,"Topic0_Sub_133: emission, carbon, carbon emission, inf, inf emission, inf in",0.1,Europe,post_chatgpt,2025-02-01,Italy
2-s2.0-85131601366,-1,,,Europe,post_chatgpt,2025-02-01,France
2-s2.0-85123492738,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-85122271498,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,Australia
2-s2.0-85118637103,-1,,,Africa & Middle East,post_chatgpt,2025-02-01,Morocco
2-s2.0-105024361797,-1,,,Europe,post_chatgpt,2025-02-01,Norway
2-s2.0-105019213266,143,"Topic0_Sub_143: pavement, asphalt, road, maintenance, mix, pavement performa",0.1,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-105019213120,118,"Topic0_Sub_118: concrete, strength, compressive, compressive strength, cemen",0.1,Africa & Middle East,post_chatgpt,2025-02-01,Egypt
2-s2.0-105011651295,-1,,,North America,post_chatgpt,2025-02-01,United States
2-s2.0-105011635250,141,"Topic0_Sub_141: gene, cell, immune, expression, infiltration, degs, enrichme",0.1,Asia-Pacific,post_chatgpt,2025-02-01,India
2-s2.0-105010949523,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-105008555450,-1,,,Europe,post_chatgpt,2025-02-01,Ukraine
2-s2.0-105008179762,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,Hong Kong
2-s2.0-105005876880,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,Europe,post_chatgpt,2025-02-01,Ukraine
2-s2.0-105005720080,1,Drug Discovery & Molecular AI,0.0,Other / Unclassified,post_chatgpt,2025-02-01,Unknown
2-s2.0-105005447570,-1,,,North America,post_chatgpt,2025-02-01,Canada
2-s2.0-105005226311,-1,,,Africa & Middle East,post_chatgpt,2025-02-01,Egypt
2-s2.0-105005225828,-1,,,Other / Unclassified,post_chatgpt,2025-02-01,Somalia
2-s2.0-105003633438,4,Sentiment & Emotion Analysis,0.3,Asia-Pacific,post_chatgpt,2025-02-01,China
2-s2.0-105003303416,-1,,,Europe,post_chatgpt,2025-02-01,Germany
2-s2.0-105003261899,-1,,,Latin America,post_chatgpt,2025-02-01,Brazil
2-s2.0-105003261754,103,"AI Law, Ethics & Human Rights",0.95,Europe,post_chatgpt,2025-02-01,Serbia
2-s2.0-105003261217,115,"Topic0_Sub_115: software, machine learning, learning, machine, feature, algo",0.1,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-105003246387,103,"AI Law, Ethics & Human Rights",0.95,North America,post_chatgpt,2025-02-01,United States
2-s2.0-105003184744,31,Algorithmic Fairness & Bias,1.0,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-105003178992,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,Europe,post_chatgpt,2025-02-01,Netherlands
2-s2.0-105003178005,21,Trust & Trustworthiness in AI,0.8,Asia-Pacific,post_chatgpt,2025-02-01,Australia
2-s2.0-105003138374,-1,,,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-105003132930,-1,,,Africa & Middle East,post_chatgpt,2025-02-01,South Africa
2-s2.0-105003090597,115,"Topic0_Sub_115: software, machine learning, learning, machine, feature, algo",0.1,Europe,post_chatgpt,2025-02-01,Denmark
2-s2.0-105003024710,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,Latin America,post_chatgpt,2025-02-01,Mexico
2-s2.0-105002984611,-1,,,Other / Unclassified,post_chatgpt,2025-02-01,Palestine
2-s2.0-105002974700,33,Conversational AI & Chatbots,0.3,Asia-Pacific,post_chatgpt,2025-02-01,Taiwan
2-s2.0-105002969270,124,AI Research Landscape (Bibliometrics),0.5,Latin America,post_chatgpt,2025-02-01,Brazil
2-s2.0-105002946334,14,AI in Music & Creative Arts,0.1,Europe,post_chatgpt,2025-02-01,United Kingdom
2-s2.0-105001853876,122,"Topic0_Sub_122: customer, churn, marketing, consumer, product, commerce, pur",0.1,Asia-Pacific,post_chatgpt,2025-02-01,Indonesia
2-s2.0-105001492850,112,"Topic0_Sub_112: energy, power, solar, building, consumption, electricity, gr",0.1,Europe,post_chatgpt,2025-02-01,Germany
2-s2.0-105001092268,104,"Topic0_Sub_104: stock, market, financial, return, credit, price, fraud, port",0.1,North America,post_chatgpt,2025-02-01,United States
2-s2.0-105001089836,-1,,,Latin America,post_chatgpt,2025-02-01,Brazil
2-s2.0-105001086717,105,"Topic0_Sub_105: employee, chain, supply chain, supply, job, organizational, ",0.1,Asia-Pacific,post_chatgpt,2025-02-01,South Korea
2-s2.0-105001085888,-1,,,Asia-Pacific,post_chatgpt,2025-02-01,Indonesia
2-s2.0-105001084001,100,"Topic0_Sub_100: student, education, teacher, educational, teaching, learning",0.1,North America,post_chatgpt,2025-02-01,United States
2-s2.0-105001075676,108,"Topic0_Sub_108: medical, healthcare, health, care, patient, medicine, clinic",0.1,North America,post_chatgpt,2025-02-01,United States
2-s2.0-105001074396,-1,,,North America,post_chatgpt,2025-02-01,Canada
2-s2.0-105001072563,102,"Topic0_Sub_102: crop, food, yield, agricultural, plant, agriculture, machine",0.1,Asia-Pacific,post_chatgpt,2025-02-01,China
