id	label	weight
10052	Shandong Energy Xinwen Mining Group Suncun Coal Mine	1
10053	Dalian University of Science and Technology	1
10054	Christian College of Engineering and Technology, Oddanchatram	1
10055	Rajalaskhmi Engineering College	1
10056	Kunsan National University	1
10057	National Institutes for Quantum Science and Technology	1
10058	Bei Jing Ji Shui Tan Hospital Gui Zhou Hospital	1
10059	Baise People's Hospital	1
10060	Nanjing General Hospital of People's Liberation Army	1
10061	The University of Chicago Medicine Comprehensive Cancer Center	1
10062	Inner Mongolia Youth League School	1
10063	LR16CRMN01	1
10064	Netherlands Heart Institute	1
10065	Division of Clinical Epidemiology	1
10066	EURECOM	1
10067	Sibel Health, Inc.	1
10068	Yunnan Technology and Business University	1
10069	PRESTE	1
10070	Location VU Medical Center	1
10071	Amsterdam Cardiovascular Sciences	1
10072	Isolation Hospital and Infectious Treatment Centre	1
10073	Health Information Systems Program	1
10074	University of California	1
10075	Rawalpindi Medical University	1
10076	Pakistan Institute of Medical Sciences	1
10077	Integrity Laboratories	1
10078	Department of Mechanical and Aerospace Engineering	1
10079	UT College of Veterinary Medicine	1
10080	Ministry of Foreign Affairs	1
10081	Management Team	1
10082	South Valley Egyptian Petroleum Holding Company (GANOPE)	1
10083	Production Department	1
10084	Egyptian Petroleum Research Institute	1
10085	JNTUH College of Engineering Hyderabad	1
10086	Roswell Park Cancer Institute	1
10087	Thai Nguyen University	1
10088	University of Batangas	1
10089	medicalmotion GmbH	1
10090	Partnerships	1
10091	Queensland Parks and Wildlife Service & amp	1
10092	Kangaroo Island Landscape Board	1
10093	Bush Heritage Australia	1
10094	Government of South Australia	1
10095	Children’s Hospital of Fudan University	1
10096	Sisters Charity Hosp.	1
10097	Korea Conformity Laboratories	1
10098	Centre de Recherche en Biomédecine de Strasbourg (CRBS)	1
10099	Spartha Medical	1
10100	Tianjin Hospital	1
10101	Parc Sanitari Sant Joan de Déu	1
10102	Vali-e-Asr University of Rafsanjan	1
10103	Transportation Research Institute (IMOB)	1
10104	Jiangxi Provincial People's Hospital	1
10105	South African Environmental Observation Network	1
10106	Qi Dian Fu Liu Technology Co.Ltd	1
10107	Guangxi Zhuang Autonomous Region Rural Energy Technology Promotion Station	1
10108	Medilab Diagnostic Imaging	1
10109	JUSTPAANI TECH SOLUTIONS PRIVATE LIMITED	1
10110	Solutions Architect	1
10111	Tokyo Bay Urayasu Ichikawa Medical Center	1
10112	State Key Laboratory of Featured Metal Materials and Life-cycle Safety for Composite Structures	1
10113	Laboratoire Paul Painlevé (LPP)	1
10114	SBUMS Toxicological Research Center	1
10115	Tokyo Cardiovascular and Internal Medicine Clinic	1
10116	Osaka City General Hospital	1
10117	Sreenivasa Institute of Technology and Management Studies	1
10118	Taiwan International Graduate Program on Sustainable Chemical Science and Technology (TIGP-SCST)	1
10119	Wuhan Academy of Educational Science	1
10120	College of Agricultural Sciences and Natural Resources	1
10121	Thünen Institute of Forest Ecosystems	1
10122	Thai Nguyen University – Lao Cai Campus	1
10123	University of Applied Sciences	1
10124	Fachhochschule Dresden	1
10125	The Aga Khan University Tanzania	1
10126	School of Medicine, University of Split	1
10127	Corporal Michael J. Crescenz VAMC	1
10128	Washington Hospital Center	1
10129	Anqing Second People's Hospital	1
10130	CNRS-International-NTU-Thales Research Alliance (CINTRA)	1
10131	Culture and Tourism Bureau of Dangyang City	1
10132	Shanxi Academy of Ancient Building and Painted Sculpture & Fresco Preservation	1
10133	Jingzhou Conservation Center	1
10134	Islamic Azad University, Kerman Branch	1
10135	National Medical Center	1
10136	International Tuberculosis Research Center	1
10137	UNESCO MGEIP	1
10138	Department of Epidemiology	1
10139	National Blood Clot Alliance	1
10140	Weber State University	1
10141	Brno University of Technology, Faculty of Mechanical Engineering	1
10142	Faculty of Informatics & Computer Science	1
10143	Neurophet Inc.	1
10144	Ifakara Health Institute	1
10145	Nelson Mandela African Institution of Science and Technology	1
10146	Wits School of Public Health	1
10147	Swiss Tropical and Public Health Institute Swiss TPH	1
10148	Deyang People's Hospital	1
10149	Centre Hospitalier de Jury-les-Metz	1
10150	Neuropsychologie et Imagerie de la Mémoire Humaine	1
10151	Dynamique Du Langage	1
10152	Centre Hospitalier Universitaire de Rennes	1
10153	Al-Baath University	1
10154	Urban Vocational College of Sichuan	1
10155	Westford University College	1
10156	Caburu Company Ltd	1
10157	State Health Secretariat of Rio Grande do Sul	1
10158	Lin'an Hospital of Traditional Chinese Medicine	1
10159	Hangzhou ArteryFlow Technology Co., Ltd.	1
10160	Azienda Ospedaliera Universitaria Ospedali Riuniti, Ancona	1
10161	New York State Department of Environmental Conservation	1
10162	State of Michigan	1
10163	Minnesota Department of Natural Resources	1
10164	Florida Fish and Wildlife Conservation Commission	1
10165	Wisconsin Department of Natural Resources	1
10166	DOW Benelux	1
10167	United Technologies Research Center	1
10168	Liverpool Heart and Chest Hospital	1
10169	Mineral and Energy Economy Research Institute of the Polish Academy of Sciences	1
10170	Oxford University Clinical Research Unit	1
10171	Jose R. Reyes Memorial Medical Center	1
10172	École Supérieure en Sciences Appliquées de Tlemcen	1
10173	Laboratoire D'électronique, Antennes et Télécommunications	1
10174	People’s Hospital of Guang’an District	1
10175	Family Health University College	1
10176	Independent Scholar	1
10177	Neurocat GmbH	1
10178	Yas Hospital	1
10179	Alborz University of Medical Sciences, Non-communicable Diseases Research Center	1
10180	Beni Suef National University	1
10181	International Ph.D. Program in Gerontology and Long-Term Care	1
10182	Faculté des Sciences d’Oujda	1
10183	E-I Software s.r.l.	1
10184	University College of Bahrain	1
10185	U.S. Marine Corps	1
10186	Marine Corps University	1
10187	Deeploy	1
10188	Noah's Ark Children's Hospital for Wales	1
10189	NHS Grampian	1
10190	Beijing Aviation Meteorological Institute	1
10191	Huaneng Clean Energy Research Institute	1
10192	Instituto de Investigación Sanitaria Hospital Universitario de La Princesa	1
10193	Dongguk University–Seoul	1
10194	NetLabsSouth East Technological University CarriganoreWaterford County	1
10195	Mari Petroleum Company Limited	1
10196	Muhammad Nawaz Sharif University of Engineering & Technology	1
10197	Nicolae Balcescu Land Forces Academy	1
10198	State Key Laboratory of Resources and Environmental Information System	1
10199	Yunnan Kunlene Film Industries Co. Ltd.	1
10200	Suzhou Kunlene Film Industries Co. Ltd	1
10201	Polytechnic META Industry Cikarang	1
10202	National Association of Drug-Risk Reduction (RdR-Maroc)	1
10203	Universidad Nacional de Quilmes	1
10204	Great Zimbabwe University	1
10205	Michael Okpara University	1
10206	Udayanath Autonomous College of Science and Technology	1
10207	Rajendra Medical College Ranchi	1
10208	University Hospital of Gabes	1
10209	Dr. Rajendra Prasad Centre for Ophthalmic Sciences	1
10210	Rutgers University Graduate School of Education	1
10211	LightningHolt LLC	1
10212	Cloudsmiths LLC	1
10213	Fractals Research LLC	1
10214	Day Child and Adolescent Hospital in Murcia	1
10215	Formicablu	1
10216	Compliance Risk Management Division	1
10217	India Meteorological Department	1
10218	Tekfen Agricultural Research Production and Marketing Inc.	1
10219	Shamsun Nahar Khan Nursing College	1
10220	Heidelberg Materials Inc.	1
10221	Hydrology and Water Resources Monitoring Center of Lower Ganjiang River	1
10222	Yunnan Water Resources and Hydropower Vocational College	1
10223	Planning	1
10224	Dezhou University	1
10225	Economic and Social Research Institute Ireland	1
10226	Adaptation Biologique et Vieillissement	1
10227	Collegium Prometricum	1
10228	Royal Society of Arts	1
10229	School of Business Administration	1
10230	Ningbo Pilot Station	1
10231	Paris	1
10232	LéaV	1
10233	Bollinger + Grohmann S.A.R.L	1
10234	Heritage (PSGS HCH)	1
10235	RWJ/Barnabas Health	1
10236	Legal Priorities Project	1
10237	Centre for the Governance of AI	1
10238	TRACLabs	1
10239	U.S. Bank	1
10240	National Center of Technology Innovation for Fuel Cell	1
10241	Faculty of Computing and Artificial Intelligence	1
10242	Bankim Sardar College	1
10243	Center of Excellence for Advanced Materials Research	1
10244	Université de Jendouba	1
10245	Athenian Institute of Anthropos	1
10246	ESCA School of Management	1
10247	Moscow Research Institute of Clinical Pediatrics of Russian Federation	1
10248	Sirius University of Science and Technology	1
10249	UOW College Hong Kong	1
10250	Omni Family Health	1
10251	Medical Laboratory of Taizhou Fourth People's Hospital	1
10252	Machine Learning & Artificial Intelligence Solutions Global Unit	1
10253	Harvard Department of Stem Cell and Regenerative Biology	1
10254	Baoji Hospital of Traditional Chinese Medicine	1
10255	Xi'an Hospital of Traditional Chinese Medicine	1
10256	Lead City University	1
10257	Seacom Engineering College	1
10258	Health Service Executive Ireland	1
10259	Virufy Inc.	1
10260	Methodist Medical Center of Illinois	1
10261	Electricité de Strasbourg—Géothermie	1
10262	CGG SA.	1
10263	EOST - École et Observatoire des Sciences de la Terre	1
10264	Institut de Physique du Globe de Paris	1
10265	Institute for Futures Studies	1
10266	Sunwater Institute	1
10267	Methodist University	1
10268	Wirtschafts- und Sozialwissenschaftliche Fakultät der Universität zu Köln	1
10269	Institute of Higher Nervous Activity and Neurophysiology of RAS	1
10270	Universidad Peruana Cayetano Heredia	1
10271	SESI-SPItatiba-Unit CE013	1
10272	Carnegie Mellon University Africa	1
10273	The Collaboration of Surgical Education Fellows (CoSEF)	1
10274	Hydro-Informatics Unit	1
10275	Sorbonne University Abu Dhabi	1
10276	Korea Military Academy	1
10277	Norfolk Southern	1
10278	Champaign County Regional Planning Commission	1
10279	PERITOX - Périnatalité & Risques Toxiques	1
10280	Greater Noida	1
10281	Panacea Cooperative Research S. Coop	1
10282	Anhui University of Technology	1
10283	Tehničko Veleučilište u Zagrebu	1
10284	ICT Center	1
10285	Real Response Pty Ltd	1
10286	Baiyupao Psychiatric Hospital of Harbin	1
10287	Ministry of Environmental and Forestry	1
10288	Institute of Professional Education and Research	1
10289	Gandhi Engineering College	1
10290	Odisha University of Technology and Research	1
10291	Université de Tours	1
10292	J.E. Cairnes School of Business & Economics	1
10293	INSEAD, Singapore	1
10294	Centre for Advanced Studies, Lucknow	1
10295	Brno University of Technology, Faculty of Electrical Engineering and Communication	1
10296	Tanta University	1
10297	Al-Zahraa University for Women	1
10298	ELHS Institute	1
10299	Nanchang Hangkong University	1
10300	Università Telematica Giustino Fortunato	1
10301	Jyväskylän ammattikorkeakoulu	1
10302	Water Resources and Desert Lands Division	1
10303	State Key Laboratory of NBC Protection for Civilian	1
10304	Interdisciplinary Innovation Research Unit	1
10305	Fifth Administrative Court of Appeal	1
10306	BUME	1
10307	Korea Polar Research Institute	1
10308	Institutionen för folkhälso- och vårdvetenskap	1
10309	Academy of Economics and Pedagogy	1
10310	Scientific Center of Innovative Research	1
10311	Centro Universitário Una	1
10312	Faculty of Earth Science	1
10313	Universidade do Estado de Minas Gerais	1
10314	Jiujiang Xinglin Key Laboratory for Traditional Chinese Medicines	1
10315	Bacha Khan Medical College	1
10316	CSIR - Animal Research Institute Ghana	1
10317	Guangxi Arts University	1
10318	SINOCARE Inc.	1
10319	Sana'a Community College	1
10320	Ministry of Basic Medical Education	1
10321	Henan Medical College	1
10322	Universidade do Estado da Bahia	1
10323	Xinjiang University of Finance and Economics	1
10324	Data Science Specialist Riyadh	1
10325	University of Zagreb School of Medicine	1
10326	Crown Institute of Higher Education (CIHE)	1
10327	Red Buffer (Artificial Intelligence Company)	1
10328	Sun Medical and Research Centre	1
10329	Hanzehogeschool Groningen	1
10330	Projects & Development India Ltd	1
10331	Federal University Dutse	1
10332	Washington State University Tri-Cities	1
10333	State University of New York System	1
10334	K3Y Ltd	1
10335	Suleman Dawood School of Business	1
10336	Wuhan Donghu University	1
10337	Hospital del Mar	1
10338	Yanbu Industrial College	1
10339	University of Coimbra, Marine and Environmental Sciences Center	1
10340	University Teaching Hospital Lusaka	1
10341	Center for Biostatistics in AIDS Research	1
10342	Universitas Trunojoyo Madura	1
10343	Kunming Surveying and Mapping Institute (Kunming Management Office of Urban Underground Space Planning)	1
10344	Shanghai Investigation Design & Research Institute Co., Ltd.	1
10345	Universidad Internacional del Ecuador	1
10346	Universidad de O’Higgins	1
10347	E-goi	1
10348	Interdisciplinary Studies Research Center	1
10349	Instituto de Engenharia de Sistemas e Computadores, Lisbon	1
10350	Nueva Ecija University of Science and Technology (NEUST)	1
10351	Central Luzon State University	1
10352	School of Medical Sciences, Universiti Sains Malaysia	1
10353	Dera Ghazi Khan Waste Management Company	1
10354	Northwest Integrated Health	1
10355	Quaid-i-Azam School of Management Sciences	1
10356	Universidad UNIACC	1
10357	University of the People	1
10358	National School of Applied Sciences Berrechid	1
10359	Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas	1
10360	Wuhan Technology and Business University	1
10361	Security Forces Hospital Program Riyadh	1
10362	Gilbert and Rose-Marie Chagoury School of Medicine	1
10363	Faculty of Medicine sousse	1
10364	Université de Tunis El Manar, Hôpital Charles Nicolle	1
10365	School of Pharmaceutical Sciences, Universiti Sains Malaysia	1
10366	Faculté des Sciences de Sfax	1
10367	Beijing International Collaboration Base on Brain Informatics and Wisdom Services	1
10368	Marine Institute of Memorial University of Newfoundland	1
10369	Embry-Riddle Aeronautical University, Prescott	1
10370	Xavier University of Louisiana	1
10371	Northern Michigan University	1
10372	IUMS Mental Health Research Center	1
10373	Machine Discovery Ltd.	1
10374	Institute of Communication and Computer Systems	1
10375	Universidade Municipal de Sao Caetano do Sul	1
10376	Instituto Brasileiro de Mercado de Capitais, Brasília	1
10377	National Institute of Statistical Sciences	1
10378	Smithfield Foods, Inc.	1
10379	USDA National Agricultural Statistics Service	1
10380	Taipei Rapid Transit Corporation	1
